Initialising fast UCB table... done
Time in this step 1.22302
Time in this step 1.21615
Time in this step 1.2174
Time in this step 1.23099
Time in this step 1.20847
Time in this step 1.20418
Time in this step 1.20403
Time in this step 1.23105
Time in this step 1.21786
Time in this step 1.18825
Time in this step 1.18686
Time in this step 1.18198
Time in this step 1.17634
Time in this step 1.16214
Time in this step 1.16715
Time in this step 1.2018
Time in this step 1.19632
Time in this step 1.15128
Time in this step 1.1575
Time in this step 1.1499
Time in this step 1.1573
Time in this step 1.1296
Time in this step 1.13392
Time in this step 1.23831
Time in this step 1.16338
Time in this step 1.14227
Time in this step 1.2014
Time in this step 1.10934
Time in this step 1.10786
Time in this step 1.11066
Time in this step 1.10298
Time in this step 1.10338
Time in this step 1.0979
Time in this step 1.12984
Time in this step 1.07774
Time in this step 1.08001
Time in this step 1.06847
Time in this step 1.0791
Time in this step 1.07615
Time in this step 1.05269
Time in this step 1.06353
Time in this step 1.04477
Time in this step 1.08345
Time in this step 1.05038
Time in this step 1.04568
Time in this step 1.04164
Time in this step 1.02305
Time in this step 1.03747
Time in this step 1.02535
Time in this step 1.00678
Time in this step 1.00732
Time in this step 1.02528
Time in this step 1.02979
Time in this step 1.00603
Time in this step 0.983795
Time in this step 0.994893
Time in this step 0.977901
Time in this step 0.975862
Time in this step 0.978953
Time in this step 0.986516
Time in this step 0.970626
Time in this step 0.975442
Time in this step 0.979742
Time in this step 0.948168
Time in this step 0.9219
Time in this step 0.92517
Time in this step 0.920357
Time in this step 0.920502
Time in this step 0.925188
Time in this step 0.918033
Time in this step 0.91642
Time in this step 0.950727
Time in this step 0.927635
Time in this step 0.909967
Time in this step 0.897985
Time in this step 0.882963
Time in this step 0.885568
Time in this step 0.881936
Time in this step 0.87529
Time in this step 0.886279
Time in this step 0.892529
Time in this step 0.869161
Time in this step 0.893619
Time in this step 0.864505
Time in this step 0.869855
Time in this step 0.84758
Time in this step 0.84547
Time in this step 0.837079
Time in this step 0.835711
Time in this step 0.836441
Time in this step 0.841272
Time in this step 0.842246
Time in this step 0.82636
Time in this step 0.849882
Time in this step 0.841774
Time in this step 0.804921
Time in this step 0.827495
Time in this step 0.81215
Time in this step 0.821655
Time in this step 0.803138
Time in this step 0.79849
Time in this step 0.782647
Time in this step 0.801197
Time in this step 0.788581
Time in this step 0.786076
Time in this step 0.814544
Time in this step 0.792514
Time in this step 0.773404
Time in this step 0.781128
Time in this step 0.77551
Time in this step 0.765478
Time in this step 0.75846
Time in this step 0.762981
Time in this step 0.75645
Time in this step 0.756704
Time in this step 0.747773
Time in this step 0.738623
Time in this step 0.751086
Time in this step 0.763913
Time in this step 0.726775
Time in this step 0.727917
Time in this step 0.726285
Time in this step 0.717642
Time in this step 0.713789
Time in this step 0.703382
Time in this step 0.700058
Time in this step 0.692337
Time in this step 0.693247
Time in this step 0.684206
Time in this step 0.685556
Time in this step 0.706481
Time in this step 0.67771
Time in this step 0.669564
Time in this step 0.674317
Time in this step 0.66073
Time in this step 0.658503
Time in this step 0.658789
Time in this step 0.651595
Time in this step 0.652612
Time in this step 0.646986
Time in this step 0.649955
Time in this step 0.641782
Time in this step 0.646312
Time in this step 0.660064
Time in this step 0.626649
Time in this step 0.622954
Time in this step 0.618501
Time in this step 0.618359
Time in this step 0.61952
Time in this step 0.607978
Time in this step 0.605206
Time in this step 0.60546
Time in this step 0.594235
Time in this step 0.593845
Time in this step 0.587213
Time in this step 0.599578
Time in this step 0.588693
Time in this step 0.566097
Time in this step 0.566288
Time in this step 0.569332
Time in this step 0.558765
Time in this step 0.558431
Time in this step 0.560779
Time in this step 0.553349
Time in this step 0.562871
Time in this step 0.548418
Time in this step 0.558967
Time in this step 0.56372
Time in this step 0.535767
Time in this step 0.531781
Time in this step 0.532995
Time in this step 0.523716
Time in this step 0.527739
Time in this step 0.511729
Time in this step 0.510409
Time in this step 0.516291
Time in this step 0.494069
Time in this step 0.507279
Time in this step 0.526273
Time in this step 0.504268
Time in this step 0.484707
Time in this step 0.483666
Time in this step 0.494666
Time in this step 0.468291
Time in this step 0.468017
Time in this step 0.466236
Time in this step 0.482367
Time in this step 0.458978
Time in this step 0.454579
Time in this step 0.481259
Time in this step 0.46166
Time in this step 0.467157
Time in this step 0.467962
Time in this step 0.44536
Time in this step 0.439452
Time in this step 0.441966
Time in this step 0.431077
Time in this step 0.413483
Time in this step 0.415874
Time in this step 0.410495
Time in this step 0.40777
Time in this step 0.410966
Time in this step 0.404091
Time in this step 0.402824
Time in this step 0.416321
Time in this step 0.412643
Time in this step 0.390418
Time in this step 0.389728
Time in this step 0.384997
Time in this step 0.383997
Time in this step 0.382336
Time in this step 0.388755
Time in this step 0.375261
Time in this step 0.356452
Time in this step 0.360519
Time in this step 0.350429
Time in this step 0.348021
Time in this step 0.369041
Time in this step 0.404584
Time in this step 0.354457
Time in this step 0.351753
Time in this step 0.338638
Time in this step 0.326446
Time in this step 0.341602
Time in this step 0.33253
Time in this step 0.327606
Time in this step 0.326478
Time in this step 0.322038
Time in this step 0.323919
Time in this step 0.325926
Time in this step 0.319295
Time in this step 0.317527
Time in this step 0.312192
Time in this step 0.310222
Time in this step 0.31874
Time in this step 0.313465
Time in this step 0.301861
Time in this step 0.297905
Time in this step 0.301351
Time in this step 0.302495
Time in this step 0.299691
Time in this step 0.291667
Time in this step 0.290682
Time in this step 0.285701
Time in this step 0.284229
Time in this step 0.282228
Time in this step 0.279088
Time in this step 0.286153
Time in this step 0.275154
Time in this step 0.286928
Time in this step 0.283955
Time in this step 0.280686
Time in this step 0.276421
Time in this step 0.265095
Time in this step 0.269093
Time in this step 0.26497
Time in this step 0.264641
Time in this step 0.263145
Time in this step 0.256554
Time in this step 0.226346
Time in this step 0.192612
Terminated
Discounted return = 122, average = 202.267
Undiscounted return = 122, average = 202.267
Simulations = 2048
Runs = 15
Undiscounted return = 202.267 +- 15.5462
Discounted return = 202.267 +- 15.5462
Time = 582.146
Starting run 1 with 4096 simulations... 
Time in this step 4.22243
Time in this step 4.31035
Time in this step 4.72625
Time in this step 4.55483
Time in this step 4.47005
Time in this step 4.64628
Time in this step 4.64674
Time in this step 4.57649
Time in this step 4.64368
Time in this step 4.80412
Time in this step 4.52144
Time in this step 4.58198
Time in this step 4.49769
Time in this step 4.54994
Time in this step 4.53753
Time in this step 4.53679
Time in this step 4.54128
Time in this step 4.5138
Time in this step 4.59871
Time in this step 4.56548
Time in this step 4.48975
Time in this step 4.55642
Time in this step 4.4844
Time in this step 4.39533
Time in this step 4.394
Time in this step 4.46069
Time in this step 4.35496
Time in this step 4.38514
Time in this step 4.48856
Time in this step 4.40667
Time in this step 4.30805
Time in this step 4.31805
Time in this step 4.30524
Time in this step 4.2809
Time in this step 4.32678
Time in this step 4.26871
Time in this step 4.29145
Time in this step 4.31066
Time in this step 4.37538
Time in this step 4.23299
Time in this step 4.35843
Time in this step 4.43213
Time in this step 4.51301
Time in this step 4.32435
Time in this step 4.21514
Time in this step 4.27168
Time in this step 4.16618
Time in this step 4.1882
Time in this step 4.20394
Time in this step 4.14019
Time in this step 4.16175
Time in this step 4.12492
Time in this step 4.14736
Time in this step 4.12769
Time in this step 4.10526
Time in this step 4.13778
Time in this step 4.06815
Time in this step 4.1304
Time in this step 4.07862
Time in this step 4.05339
Time in this step 4.08201
Time in this step 4.04273
Time in this step 4.09746
Time in this step 4.02088
Time in this step 4.00826
Time in this step 4.04835
Time in this step 3.97481
Time in this step 4.02083
Time in this step 4.04704
Time in this step 4.1779
Time in this step 3.99036
Time in this step 4.14776
Time in this step 4.03323
Time in this step 3.96435
Time in this step 3.95972
Time in this step 4.25016
Time in this step 3.91953
Time in this step 3.97742
Time in this step 3.87842
Time in this step 4.02598
Time in this step 3.99531
Time in this step 3.84108
Time in this step 3.8911
Time in this step 3.89798
Time in this step 3.93983
Time in this step 3.8976
Time in this step 3.79238
Time in this step 3.87644
Time in this step 3.78451
Time in this step 3.7878
Time in this step 3.84613
Time in this step 3.75057
Time in this step 3.77418
Time in this step 3.78512
Time in this step 3.75011
Time in this step 3.7611
Time in this step 3.72684
Time in this step 3.70312
Time in this step 4.00786
Time in this step 4.09632
Time in this step 4.08162
Time in this step 4.01203
Time in this step 4.21857
Time in this step 4.58323
Time in this step 4.60469
Time in this step 4.65835
Time in this step 4.52541
Time in this step 4.56387
Time in this step 4.52374
Time in this step 4.60967
Time in this step 4.3957
Time in this step 4.4946
Time in this step 4.4861
Time in this step 3.9556
Time in this step 3.97372
Time in this step 3.89019
Time in this step 3.95576
Time in this step 3.92299
Time in this step 3.8806
Time in this step 3.80723
Time in this step 3.48945
Time in this step 3.54356
Time in this step 3.51511
Time in this step 3.51023
Time in this step 3.81288
Time in this step 3.60254
Time in this step 3.53646
Time in this step 3.58345
Time in this step 3.60089
Time in this step 3.42116
Time in this step 3.49502
Time in this step 3.39257
Time in this step 3.39043
Time in this step 3.49401
Time in this step 3.40897
Time in this step 3.35391
Time in this step 3.4276
Time in this step 3.35449
Time in this step 3.34041
Time in this step 3.40495
Time in this step 3.32406
Time in this step 3.37476
Time in this step 3.35116
Time in this step 3.31041
Time in this step 3.30054
Time in this step 3.32285
Time in this step 3.43356
Time in this step 3.30432
Time in this step 3.29502
Time in this step 3.35157
Time in this step 3.33553
Time in this step 3.2858
Time in this step 3.24942
Time in this step 3.19682
Time in this step 3.24934
Time in this step 3.20746
Time in this step 3.18586
Time in this step 3.27784
Time in this step 3.19756
Time in this step 3.15357
Time in this step 3.19956
Time in this step 3.13272
Time in this step 3.2437
Time in this step 3.21143
Time in this step 3.09168
Time in this step 3.09764
Time in this step 3.19101
Time in this step 3.08129
Time in this step 3.06307
Time in this step 3.09353
Time in this step 3.08276
Time in this step 3.03789
Time in this step 3.12415
Time in this step 3.04492
Time in this step 2.99367
Time in this step 3.00408
Time in this step 3.04998
Time in this step 3.1151
Time in this step 3.19803
Time in this step 3.06242
Time in this step 2.97435
Time in this step 2.95181
Time in this step 2.97582
Time in this step 2.95059
Time in this step 2.92828
Time in this step 2.95956
Time in this step 2.96421
Time in this step 2.90796
Time in this step 2.8875
Time in this step 2.93958
Time in this step 2.88347
Time in this step 2.8732
Time in this step 2.85784
Time in this step 2.82303
Time in this step 2.80738
Time in this step 2.80857
Time in this step 2.85639
Time in this step 2.81984
Time in this step 2.78218
Time in this step 2.93004
Time in this step 2.77003
Time in this step 2.75201
Time in this step 2.90523
Time in this step 2.77994
Time in this step 2.74391
Time in this step 2.71701
Time in this step 2.76678
Time in this step 2.72262
Time in this step 2.71681
Time in this step 2.69596
Time in this step 2.73307
Time in this step 2.69831
Time in this step 2.87666
Time in this step 2.82767
Time in this step 2.68062
Time in this step 2.65573
Time in this step 2.6464
Time in this step 2.76902
Time in this step 2.61922
Time in this step 2.63169
Time in this step 2.61395
Time in this step 2.63566
Time in this step 2.57385
Time in this step 2.57311
Time in this step 2.56571
Time in this step 2.65808
Time in this step 2.54231
Time in this step 2.54571
Time in this step 2.51634
Time in this step 2.56347
Time in this step 2.49588
Time in this step 2.49393
Time in this step 2.49258
Time in this step 2.51663
Time in this step 2.47388
Time in this step 2.47423
Time in this step 2.45793
Time in this step 2.50002
Time in this step 2.43453
Time in this step 2.43067
Time in this step 2.40763
Time in this step 2.47664
Time in this step 2.40689
Time in this step 2.3995
Time in this step 2.37582
Time in this step 2.4265
Time in this step 2.35701
Time in this step 2.36422
Time in this step 2.33478
Time in this step 2.34525
Time in this step 2.32534
Time in this step 2.48131
Time in this step 2.35301
Time in this step 2.35462
Time in this step 2.30007
Time in this step 2.53637
Time in this step 2.39755
Time in this step 2.48608
Time in this step 2.46127
Time in this step 2.2666
Time in this step 2.24015
Time in this step 2.28626
Time in this step 2.23056
Time in this step 2.19576
Time in this step 2.16689
Time in this step 2.17706
Time in this step 2.183
Time in this step 2.16194
Time in this step 2.13614
Time in this step 2.12457
Time in this step 2.14581
Time in this step 2.22757
Time in this step 2.09639
Time in this step 2.05592
Time in this step 2.07172
Time in this step 2.08269
Time in this step 2.05275
Time in this step 2.02413
Time in this step 2.01764
Time in this step 2.0233
Time in this step 1.97255
Time in this step 1.94875
Time in this step 1.94073
Time in this step 1.92958
Time in this step 1.98708
Time in this step 1.9072
Time in this step 1.93506
Time in this step 1.85871
Time in this step 1.84612
Time in this step 1.86232
Time in this step 1.74677
Time in this step 1.58548
Time in this step 1.53671
Time in this step 1.27845
Terminated
Discounted return = 331, average = 331
Undiscounted return = 331, average = 331
Starting run 2 with 4096 simulations... 
Time in this step 4.67998
Time in this step 4.59516
Time in this step 4.65287
Time in this step 4.65613
Time in this step 4.6564
Time in this step 4.59013
Time in this step 4.5817
Time in this step 4.57061
Time in this step 4.61421
Time in this step 4.56044
Time in this step 4.68645
Time in this step 4.54738
Time in this step 4.50902
Time in this step 4.75623
Time in this step 4.51412
Time in this step 4.52549
Time in this step 4.49638
Time in this step 4.58388
Time in this step 4.47997
Time in this step 4.50808
Time in this step 4.46371
Time in this step 4.45842
Time in this step 4.49455
Time in this step 4.40728
Time in this step 4.45655
Time in this step 4.39935
Time in this step 4.49527
Time in this step 4.3898
Time in this step 4.40013
Time in this step 4.43666
Time in this step 5.02832
Time in this step 5.10957
Time in this step 4.87976
Time in this step 4.89125
Time in this step 4.8292
Time in this step 4.81493
Time in this step 4.76972
Time in this step 4.85264
Time in this step 4.7467
Time in this step 4.41484
Time in this step 4.27157
Time in this step 4.31557
Time in this step 4.22824
Time in this step 4.28775
Time in this step 4.21649
Time in this step 4.20928
Time in this step 4.24984
Time in this step 4.47341
Time in this step 4.31864
Time in this step 4.2242
Time in this step 4.23789
Time in this step 4.18884
Time in this step 4.20024
Time in this step 4.2192
Time in this step 4.13177
Time in this step 4.16988
Time in this step 4.12134
Time in this step 4.13901
Time in this step 4.11172
Time in this step 4.08552
Time in this step 4.1196
Time in this step 4.07958
Time in this step 4.10619
Time in this step 4.08455
Time in this step 4.19641
Time in this step 4.20847
Time in this step 4.05079
Time in this step 4.07331
Time in this step 4.03811
Time in this step 4.00811
Time in this step 4.03864
Time in this step 3.99879
Time in this step 4.02469
Time in this step 3.97754
Time in this step 3.95885
Time in this step 3.99229
Time in this step 3.97514
Time in this step 3.97638
Time in this step 3.91413
Time in this step 3.90027
Time in this step 3.95011
Time in this step 3.89784
Time in this step 3.92844
Time in this step 3.86224
Time in this step 3.85613
Time in this step 3.89225
Time in this step 3.84797
Time in this step 3.86127
Time in this step 3.84883
Time in this step 3.80641
Time in this step 3.83784
Time in this step 3.82227
Time in this step 3.78436
Time in this step 3.8102
Time in this step 3.78788
Time in this step 3.88698
Time in this step 3.76087
Time in this step 3.75664
Time in this step 3.76961
Time in this step 3.74561
Time in this step 3.74308
Time in this step 3.73719
Time in this step 3.69242
Time in this step 3.76611
Time in this step 3.76544
Time in this step 3.67213
Time in this step 3.69744
Time in this step 3.66487
Time in this step 3.7088
Time in this step 3.7988
Time in this step 3.61522
Time in this step 3.67647
Time in this step 3.60544
Time in this step 3.60007
Time in this step 3.61083
Time in this step 3.61717
Time in this step 3.59101
Time in this step 3.61494
Time in this step 3.56408
Time in this step 3.57303
Time in this step 3.59584
Time in this step 3.52357
Time in this step 3.57164
Time in this step 3.5877
Time in this step 3.61707
Time in this step 3.58247
Time in this step 3.52648
Time in this step 3.49827
Time in this step 3.51963
Time in this step 3.47925
Time in this step 3.49606
Time in this step 3.51794
Time in this step 3.4547
Time in this step 3.43866
Time in this step 3.53254
Time in this step 3.41479
Time in this step 3.47501
Time in this step 3.5697
Time in this step 3.38947
Time in this step 3.41757
Time in this step 3.37651
Time in this step 3.36815
Time in this step 3.4278
Time in this step 3.34991
Time in this step 3.33302
Time in this step 3.39697
Time in this step 3.31059
Time in this step 3.26279
Time in this step 3.34553
Time in this step 3.38785
Time in this step 3.36425
Time in this step 3.3427
Time in this step 3.22136
Time in this step 3.23238
Time in this step 3.26271
Time in this step 3.21732
Time in this step 3.18557
Time in this step 3.2231
Time in this step 3.15842
Time in this step 3.1611
Time in this step 3.20506
Time in this step 3.15974
Time in this step 3.26565
Time in this step 3.14723
Time in this step 3.13768
Time in this step 3.11258
Time in this step 3.12204
Time in this step 3.14036
Time in this step 3.10408
Time in this step 3.0903
Time in this step 3.1228
Time in this step 3.06278
Time in this step 3.06446
Time in this step 3.07717
Time in this step 3.10284
Time in this step 3.05448
Time in this step 3.08356
Time in this step 3.01223
Time in this step 3.0268
Time in this step 3.03024
Time in this step 3.00259
Time in this step 2.99692
Time in this step 3.05604
Time in this step 3.23514
Time in this step 2.98373
Time in this step 2.9723
Time in this step 2.97574
Time in this step 2.93727
Time in this step 2.93783
Time in this step 2.9354
Time in this step 2.93317
Time in this step 2.91533
Time in this step 2.90076
Time in this step 2.92336
Time in this step 2.94395
Time in this step 2.85524
Time in this step 2.90594
Time in this step 2.85356
Time in this step 2.84141
Time in this step 2.84339
Time in this step 2.88135
Time in this step 2.82985
Time in this step 2.79386
Time in this step 2.84873
Time in this step 2.79686
Time in this step 2.79094
Time in this step 2.87592
Time in this step 2.84336
Time in this step 2.76486
Time in this step 2.75762
Time in this step 2.79196
Time in this step 2.73288
Time in this step 2.73215
Time in this step 2.71394
Time in this step 2.77925
Time in this step 2.69805
Time in this step 2.75398
Time in this step 2.86071
Time in this step 2.70193
Time in this step 2.87572
Time in this step 2.67494
Time in this step 2.71447
Time in this step 2.65767
Time in this step 2.63036
Time in this step 2.61962
Time in this step 2.67177
Time in this step 2.60375
Time in this step 2.57777
Time in this step 2.58154
Time in this step 2.5836
Time in this step 2.55683
Time in this step 2.55436
Time in this step 2.59019
Time in this step 2.54405
Time in this step 2.52446
Time in this step 2.49781
Time in this step 2.55683
Time in this step 2.49506
Time in this step 2.48956
Time in this step 2.48267
Time in this step 2.52866
Time in this step 2.44857
Time in this step 2.66507
Time in this step 2.40329
Time in this step 2.46663
Time in this step 2.40345
Time in this step 2.48619
Time in this step 2.37473
Time in this step 2.4022
Time in this step 2.34568
Time in this step 2.34956
Time in this step 2.32051
Time in this step 2.38087
Time in this step 2.30043
Time in this step 2.30889
Time in this step 2.32641
Time in this step 2.33574
Time in this step 2.28698
Time in this step 2.26452
Time in this step 2.2777
Time in this step 2.27351
Time in this step 2.29177
Time in this step 2.21811
Time in this step 2.23809
Time in this step 2.201
Time in this step 2.25172
Time in this step 2.19885
Time in this step 2.19123
Time in this step 2.2041
Time in this step 2.20865
Time in this step 2.175
Time in this step 2.1333
Time in this step 2.14279
Time in this step 2.12184
Time in this step 2.13664
Time in this step 2.11434
Time in this step 2.09153
Time in this step 2.04759
Time in this step 2.07817
Time in this step 2.07293
Time in this step 2.00586
Time in this step 2.00069
Time in this step 1.98815
Time in this step 2.00929
Time in this step 1.9769
Time in this step 1.9714
Time in this step 1.94587
Time in this step 1.88896
Time in this step 1.90341
Time in this step 1.85812
Time in this step 1.82216
Time in this step 1.77643
Time in this step 1.7484
Time in this step 1.74874
Time in this step 1.77069
Time in this step 1.73332
Time in this step 1.72612
Time in this step 1.7037
Time in this step 1.73334
Time in this step 1.74805
Time in this step 1.69426
Time in this step 1.71617
Time in this step 1.6899
Time in this step 1.68102
Time in this step 1.67653
Time in this step 1.69449
Time in this step 1.63873
Time in this step 1.65535
Time in this step 1.65289
Time in this step 1.64548
Time in this step 1.66551
Time in this step 1.62446
Time in this step 1.61191
Time in this step 1.60296
Time in this step 1.43141
Time in this step 1.43554
Time in this step 1.03283
Terminated
Discounted return = 308, average = 319.5
Undiscounted return = 308, average = 319.5
Starting run 3 with 4096 simulations... 
Time in this step 4.7055
Time in this step 4.73205
Time in this step 4.66526
Time in this step 4.67189
Time in this step 4.66077
Time in this step 4.67788
Time in this step 4.65638
Time in this step 4.62536
Time in this step 4.70975
Time in this step 4.64465
Time in this step 4.62372
Time in this step 4.57279
Time in this step 4.62572
Time in this step 4.56906
Time in this step 4.58129
Time in this step 4.66728
Time in this step 4.63379
Time in this step 4.97005
Time in this step 4.58304
Time in this step 4.53413
Time in this step 4.51937
Time in this step 4.54037
Time in this step 4.49855
Time in this step 4.52333
Time in this step 4.46774
Time in this step 4.65247
Time in this step 4.45982
Time in this step 4.46973
Time in this step 4.47757
Time in this step 4.50661
Time in this step 4.43373
Time in this step 4.40088
Time in this step 4.45492
Time in this step 4.3838
Time in this step 4.41433
Time in this step 4.36219
Time in this step 4.47412
Time in this step 4.35427
Time in this step 4.39233
Time in this step 4.36428
Time in this step 4.32547
Time in this step 4.34287
Time in this step 4.79984
Time in this step 4.83652
Time in this step 4.7645
Time in this step 4.88494
Time in this step 4.8649
Time in this step 4.98056
Time in this step 4.87142
Time in this step 4.68425
Time in this step 4.72547
Time in this step 4.63728
Time in this step 4.21455
Time in this step 4.21358
Time in this step 4.17825
Time in this step 4.16758
Time in this step 4.22515
Time in this step 4.13526
Time in this step 4.22701
Time in this step 4.15127
Time in this step 4.12728
Time in this step 4.12611
Time in this step 4.12836
Time in this step 4.17685
Time in this step 4.09764
Time in this step 4.12367
Time in this step 4.0812
Time in this step 4.07256
Time in this step 4.24527
Time in this step 4.0602
Time in this step 4.08712
Time in this step 4.02806
Time in this step 3.99814
Time in this step 4.0668
Time in this step 4.06755
Time in this step 4.02878
Time in this step 4.00503
Time in this step 3.99693
Time in this step 4.00179
Time in this step 3.94944
Time in this step 4.01614
Time in this step 3.9807
Time in this step 3.92601
Time in this step 3.99007
Time in this step 3.89782
Time in this step 3.94428
Time in this step 3.99836
Time in this step 3.94824
Time in this step 4.04663
Time in this step 3.92212
Time in this step 3.86087
Time in this step 3.83457
Time in this step 3.96778
Time in this step 3.89879
Time in this step 3.79966
Time in this step 3.8381
Time in this step 3.77821
Time in this step 3.76451
Time in this step 3.80295
Time in this step 3.75522
Time in this step 3.77368
Time in this step 3.77799
Time in this step 3.7444
Time in this step 3.78939
Time in this step 3.73883
Time in this step 3.78223
Time in this step 3.73474
Time in this step 3.68393
Time in this step 3.73625
Time in this step 4.07604
Time in this step 3.77675
Time in this step 3.83597
Time in this step 3.63844
Time in this step 3.70999
Time in this step 3.73656
Time in this step 3.61558
Time in this step 3.64484
Time in this step 3.63687
Time in this step 3.60083
Time in this step 3.69018
Time in this step 3.59774
Time in this step 3.56356
Time in this step 3.62258
Time in this step 3.53594
Time in this step 3.55416
Time in this step 3.60851
Time in this step 3.54243
Time in this step 3.52385
Time in this step 3.57486
Time in this step 3.50119
Time in this step 3.50876
Time in this step 3.49008
Time in this step 3.48454
Time in this step 3.54087
Time in this step 3.44814
Time in this step 3.4409
Time in this step 3.49712
Time in this step 3.42781
Time in this step 3.41558
Time in this step 3.47917
Time in this step 3.6307
Time in this step 3.40625
Time in this step 3.44715
Time in this step 3.35183
Time in this step 3.42048
Time in this step 3.42694
Time in this step 3.31746
Time in this step 3.33764
Time in this step 3.35191
Time in this step 3.29629
Time in this step 3.31561
Time in this step 3.34238
Time in this step 3.26983
Time in this step 3.28731
Time in this step 3.33556
Time in this step 3.25578
Time in this step 3.2567
Time in this step 3.29952
Time in this step 3.22707
Time in this step 3.24717
Time in this step 3.25172
Time in this step 3.1989
Time in this step 3.1854
Time in this step 3.22639
Time in this step 3.1798
Time in this step 3.16981
Time in this step 3.18168
Time in this step 3.1384
Time in this step 3.13063
Time in this step 3.25239
Time in this step 3.31105
Time in this step 3.16654
Time in this step 3.20395
Time in this step 3.13406
Time in this step 3.07653
Time in this step 3.13616
Time in this step 3.11626
Time in this step 3.05044
Time in this step 3.07134
Time in this step 3.10005
Time in this step 3.03045
Time in this step 3.05861
Time in this step 3.17158
Time in this step 3.01287
Time in this step 2.97535
Time in this step 3.03254
Time in this step 3.02721
Time in this step 2.94013
Time in this step 3.00126
Time in this step 2.94832
Time in this step 3.27116
Time in this step 2.99894
Time in this step 3.00627
Time in this step 3.10357
Time in this step 3.01666
Time in this step 2.96075
Time in this step 2.92173
Time in this step 2.92086
Time in this step 3.04566
Time in this step 2.94797
Time in this step 3.08538
Time in this step 3.12427
Time in this step 2.95899
Time in this step 3.33417
Time in this step 3.05063
Time in this step 3.0287
Time in this step 3.11997
Time in this step 2.87195
Time in this step 2.87512
Time in this step 2.87071
Time in this step 2.90656
Time in this step 3.1222
Time in this step 3.01851
Time in this step 3.18778
Time in this step 2.75514
Time in this step 2.81941
Time in this step 2.84352
Time in this step 2.7929
Time in this step 2.82022
Time in this step 2.74238
Time in this step 3.2154
Time in this step 2.97755
Time in this step 3.07456
Time in this step 2.99803
Time in this step 2.94915
Time in this step 2.89959
Time in this step 2.91078
Time in this step 2.88876
Time in this step 2.77684
Time in this step 2.66493
Time in this step 2.79636
Time in this step 2.82717
Time in this step 2.70275
Time in this step 2.72294
Time in this step 2.8588
Time in this step 2.61893
Time in this step 2.7921
Time in this step 2.73727
Time in this step 2.74627
Time in this step 2.72213
Time in this step 2.60662
Time in this step 2.71649
Time in this step 2.61989
Time in this step 2.83413
Time in this step 2.69183
Time in this step 2.70427
Time in this step 2.58628
Time in this step 2.57376
Time in this step 2.58039
Time in this step 2.56462
Time in this step 2.66615
Time in this step 2.51485
Time in this step 2.67793
Time in this step 2.59264
Time in this step 2.46832
Time in this step 2.44404
Time in this step 2.38578
Time in this step 2.39494
Time in this step 2.42206
Time in this step 2.37165
Time in this step 2.32699
Time in this step 2.36906
Time in this step 2.37652
Time in this step 2.32315
Time in this step 2.3263
Time in this step 2.36851
Time in this step 2.44495
Time in this step 2.39625
Time in this step 2.30771
Time in this step 2.29686
Time in this step 2.34026
Time in this step 2.25522
Time in this step 2.24278
Time in this step 2.22241
Time in this step 2.22827
Time in this step 2.25781
Time in this step 2.32801
Time in this step 2.37855
Time in this step 2.24493
Time in this step 2.32308
Time in this step 2.20663
Time in this step 2.16661
Time in this step 2.16792
Time in this step 2.19891
Time in this step 2.14986
Time in this step 2.11807
Time in this step 2.10981
Time in this step 2.13824
Time in this step 2.26102
Time in this step 2.1609
Time in this step 2.24586
Time in this step 2.23374
Time in this step 2.38748
Time in this step 2.46761
Time in this step 2.17037
Time in this step 2.08033
Time in this step 2.10399
Time in this step 2.1133
Time in this step 2.0335
Time in this step 2.01669
Time in this step 1.99441
Time in this step 2.08653
Time in this step 2.03517
Time in this step 2.00237
Time in this step 1.96262
Time in this step 2.01899
Time in this step 1.95816
Time in this step 1.9921
Time in this step 1.92479
Time in this step 1.93114
Time in this step 1.92144
Time in this step 1.92319
Time in this step 1.91278
Time in this step 1.87487
Time in this step 1.85593
Time in this step 1.86834
Time in this step 1.85158
Time in this step 1.91076
Time in this step 1.82852
Time in this step 1.84797
Time in this step 1.8422
Time in this step 1.83408
Time in this step 1.86707
Time in this step 1.7942
Time in this step 1.7814
Time in this step 1.7746
Time in this step 1.76277
Time in this step 1.76523
Time in this step 1.74501
Time in this step 1.70935
Time in this step 1.71425
Time in this step 1.70413
Time in this step 1.71259
Time in this step 1.73063
Time in this step 1.71138
Time in this step 1.65553
Time in this step 1.65023
Time in this step 1.66477
Time in this step 1.65034
Time in this step 1.69075
Time in this step 1.71568
Time in this step 1.6502
Time in this step 1.62069
Time in this step 1.62307
Time in this step 1.66602
Time in this step 1.58762
Time in this step 1.56992
Time in this step 1.53353
Time in this step 1.51565
Time in this step 1.53459
Time in this step 1.5225
Time in this step 1.60071
Time in this step 1.5934
Time in this step 1.53294
Time in this step 1.64538
Time in this step 1.58878
Time in this step 1.49918
Time in this step 1.48389
Time in this step 1.478
Time in this step 1.50301
Time in this step 1.43256
Time in this step 1.41105
Time in this step 1.3652
Time in this step 1.38141
Time in this step 1.37302
Time in this step 1.28018
Time in this step 1.27572
Time in this step 1.13036
Time in this step 1.12771
Time in this step 0.899301
Terminated
Discounted return = 255, average = 298
Undiscounted return = 255, average = 298
Starting run 4 with 4096 simulations... 
Time in this step 4.83829
Time in this step 4.73616
Time in this step 4.80705
Time in this step 4.77088
